,biomass_site,Plant_ID,Dji
21787,3085,68,40.8828015
21788,3085,69,88.18868151
21789,3085,80,72.22968996
21790,3085,81,46.69443219
21791,3085,82,54.69431942
21792,3085,83,55.74337442
21793,3085,84,72.26250808
21794,3085,85,83.06382187
21795,3085,90,41.56192814
21796,3085,96,58.58324614
21797,3085,97,97.58890867
21798,3085,101,49.40678958
21799,3085,102,43.35375282
21800,3085,105,48.78082754
21801,3086,1,29.87997604
21802,3086,4,12.62263168
21803,3086,6,29.64164315
21804,3086,9,65.84177572
21805,3086,19,57.48791057
21806,3086,21,46.69307436
21807,3086,40,54.80998612
21808,3086,41,54.89096331
21809,3086,42,54.67434342
21810,3086,56,64.21842818
21811,3086,67,82.50000912
21812,3086,69,93.55323784
21813,3086,80,92.43880768
21814,3086,84,92.40595372
21815,3086,87,70.14766032
21816,3086,88,65.94138856
21817,3086,93,95.86230384
21818,3086,100,82.85641198
21819,3086,103,45.41850782
21820,3086,106,54.83861752
21821,3087,4,79.9271058
21822,3087,8,71.39760493
21823,3087,9,57.17698487
21824,3087,10,79.16570385
21825,3087,11,97.46761955
21826,3087,12,76.02365797
21827,3087,16,72.24601955
21828,3087,17,68.8292381
21829,3087,23,71.77380118
21830,3087,26,99.97528376
21831,3087,36,81.82413717
21832,3087,39,71.21214696
21833,3087,46,45.11699663
21834,3087,47,40.75909868
21835,3087,48,40.61926536
21836,3087,49,83.77316265
21837,3087,55,73.94046826
21838,3087,63,55.12787401
21839,3087,65,79.36130211
21840,3087,68,70.40269129
21841,3087,69,38.97588761
21842,3087,74,95.23416671
21843,3087,80,11.73796921
21844,3087,81,54.96362995
21845,3087,82,47.26474473
21846,3087,83,47.7820551
21847,3087,84,11.7094629
21848,3087,85,58.97567588
21849,3087,87,48.14015639
21850,3087,101,41.94533106
21851,3087,102,48.08132669
21852,3087,105,41.36095495
21853,3088,37,58.26453899
21854,3088,44,80.18634325
21855,3088,51,74.88569648
21856,3088,64,71.61662747
21857,3088,86,82.15615581
21858,3088,91,73.48085598
21859,3088,107,65.45752035
21860,3089,20,48.34202204
21861,3089,44,79.02469891
21862,3089,94,44.63222999
21863,3091,20,83.45556154
21864,3091,37,93.31475405
21865,3091,44,49.9818875
21866,3091,51,97.69692534
21867,3091,86,69.76177653
21868,3091,94,89.61379429
21869,3092,1,86.949226
21870,3092,6,90.31774977
21871,3092,21,94.01382304
21872,3092,40,99.85755516
21873,3092,41,97.44305376
21874,3092,42,99.79225794
21875,3092,56,48.30274299
21876,3092,67,87.67280701
21877,3092,100,87.77136935
21878,3092,103,93.27076029
21879,3092,106,97.40617674
21880,3093,5,91.42208394
21881,3093,18,58.4741776
21882,3093,24,80.65060428
21883,3093,31,84.9573559
21884,3093,37,89.46749346
21885,3093,45,83.0454069
21886,3093,64,86.32182489
21887,3093,91,97.96876128
21888,3093,96,72.38837775
21889,3093,97,59.88128968
21890,3093,107,48.5207378
21891,3094,1,25.7446816
21892,3094,4,17.20716337
21893,3094,6,26.69683238
21894,3094,9,74.24857786
21895,3094,19,56.42837054
21896,3094,21,42.67628952
21897,3094,40,53.47426515
21898,3094,41,53.09255182
21899,3094,42,53.33436791
21900,3094,56,55.27277983
21901,3094,67,78.03208264
21902,3094,87,79.22751104
21903,3094,88,66.27567997
21904,3094,93,98.13609581
21905,3094,100,78.38609615
21906,3094,103,41.28561566
21907,3094,106,53.03601113
21908,3095,5,52.70495018
21909,3095,8,22.52957523
21910,3095,10,74.20114107
21911,3095,11,40.72638105
21912,3095,12,26.19755984
21913,3095,16,38.72527328
21914,3095,17,35.51928373
21915,3095,18,75.95305326
21916,3095,23,33.31254798
21917,3095,24,71.34624555
21918,3095,26,28.91126531
21919,3095,31,57.64869784
21920,3095,35,69.06760046
21921,3095,36,33.50040793
21922,3095,39,33.64069107
21923,3095,45,71.17378021
21924,3095,46,27.24937471
21925,3095,47,41.37120834
21926,3095,48,41.19019736
21927,3095,49,34.05801958
21928,3095,55,43.87309669
21929,3095,63,38.80103491
21930,3095,65,74.49717734
21931,3095,68,37.8462196
21932,3095,69,79.80473721
21933,3095,80,62.24598202
21934,3095,81,38.50875209
21935,3095,82,45.78163597
21936,3095,83,46.90934398
21937,3095,84,62.2786971
21938,3095,85,74.92620904
21939,3095,90,46.37475489
21940,3095,96,67.68377248
21941,3095,101,40.93261797
21942,3095,102,35.38241987
21943,3095,105,40.15180531
21944,3096,18,68.36558768
21945,3096,24,89.48415344
21946,3096,31,94.68188101
21947,3096,37,81.74072073
21948,3096,45,91.8047047
21949,3096,64,79.99153248
21950,3096,91,91.1745719
21951,3096,96,81.86865132
21952,3096,97,66.92503908
21953,3096,107,42.89976006
21954,3097,1,94.31045017
21955,3097,4,69.7260254
21956,3097,6,91.99010811
21957,3097,8,81.4628457
21958,3097,9,52.75815162
21959,3097,10,85.9888616
21960,3097,12,86.0235755
21961,3097,13,99.76013046
21962,3097,16,81.71950729
21963,3097,17,78.42838227
21964,3097,21,98.95696456
21965,3097,23,81.49460412
21966,3097,36,91.66773719
21967,3097,39,79.79232577
21968,3097,46,55.30964394
21969,3097,47,50.41462149
21970,3097,48,50.29735036
21971,3097,49,93.63073187
21972,3097,55,81.72966092
21973,3097,63,63.29009384
21974,3097,65,86.16294235
21975,3097,68,79.89994266
21976,3097,69,42.17497948
21977,3097,74,99.72585542
21978,3097,80,21.50496892
21979,3097,81,63.16000769
21980,3097,82,54.81164807
21981,3097,83,55.15562153
21982,3097,84,21.47389085
21983,3097,85,62.11458134
21984,3097,87,44.83934799
21985,3097,101,51.58204329
21986,3097,102,57.88663389
21987,3097,103,98.48350236
21988,3097,105,51.08958651
21989,3098,5,36.29210428
21990,3098,8,79.33808394
21991,3098,11,64.71323348
21992,3098,12,77.26931836
21993,3098,16,90.32381179
21994,3098,17,90.35423815
21995,3098,18,5.928946014
21996,3098,23,86.29044403
21997,3098,24,36.93505146
21998,3098,26,45.30728716
21999,3098,31,30.92720712
22000,3098,35,63.07538068
22001,3098,36,76.9920082
22002,3098,39,86.96322266
22003,3098,45,39.52682269
22004,3098,46,99.11533846
22005,3098,49,75.36868246
22006,3098,55,93.54997999
22007,3098,68,91.0304493
22008,3098,90,53.85775813
22009,3098,96,21.36235762
22010,3098,97,52.93107658
22011,3098,107,98.82649283
22012,3100,1,96.99547675
22013,3100,56,57.82168478
22014,3100,67,95.12645455
22015,3100,100,95.19867224
22016,3101,37,55.45451953
22017,3101,44,87.34858922
22018,3101,51,73.84689362
22019,3101,64,67.09039802
22020,3101,86,86.94671625
22021,3101,91,70.61243695
22022,3101,107,56.69824462
22023,3102,1,25.3257128
22024,3102,4,25.30796136
22025,3102,6,27.48584163
22026,3102,9,83.06241073
22027,3102,19,57.20882148
22028,3102,21,40.85708248
22029,3102,40,54.0756542
22030,3102,41,53.23467552
22031,3102,42,53.93643692
22032,3102,56,46.85061923
22033,3102,67,74.7101643
22034,3102,87,88.55473802
22035,3102,88,68.16349715
22036,3102,100,75.0561892
22037,3102,103,39.41081356
22038,3102,106,53.17585925
22039,3103,20,49.1343765
22040,3103,44,70.40386556
22041,3103,86,94.77638924
22042,3103,94,48.17231245
22043,3104,20,91.02685636
22044,3104,37,84.52119819
22045,3104,44,49.55220787
22046,3104,51,90.25769452
22047,3104,86,66.58839536
22048,3104,91,96.60703294
22049,3104,94,97.99397836
22050,3105,5,62.27020638
22051,3105,8,24.2567448
22052,3105,10,71.96759351
22053,3105,11,45.05575694
22054,3105,12,29.12837996
22055,3105,16,38.74903552
22056,3105,17,34.90945553
22057,3105,18,85.90751959
22058,3105,23,33.80078128
22059,3105,24,79.59475092
22060,3105,26,38.93453005
22061,3105,31,67.41779169
22062,3105,35,74.50889906
22063,3105,36,37.03043518
22064,3105,39,31.14671096
22065,3105,45,79.20506915
22066,3105,46,17.66180414
22067,3105,47,33.7526809
22068,3105,48,33.52405925
22069,3105,49,38.07358865
22070,3105,55,40.99492009
22071,3105,63,31.89841041
22072,3105,65,72.26569772
22073,3105,68,37.46009733
22074,3105,69,71.97992891
22075,3105,74,99.99903452
22076,3105,80,52.4461267
22077,3105,81,31.56803278
22078,3105,82,37.59376261
22079,3105,83,38.81409709
22080,3105,84,52.47864294
22081,3105,85,67.40508444
22082,3105,87,97.39248586
22083,3105,90,52.67293511
22084,3105,96,76.97323484
22085,3105,101,33.52562042
22086,3105,102,28.93234891
22087,3105,105,32.5385134
22088,3107,1,84.9897012
22089,3107,4,59.61776763
22090,3107,6,82.79238605
22091,3107,8,91.47123343
22092,3107,9,50.08754752
22093,3107,10,93.37014249
22094,3107,12,95.97958868
22095,3107,13,99.93293125
22096,3107,16,91.26866384
22097,3107,17,88.08050619
22098,3107,19,97.95988995
22099,3107,21,89.40482465
22100,3107,23,91.23683637
22101,3107,39,88.63169813
22102,3107,40,96.85260198
22103,3107,41,98.36746389
22104,3107,42,96.76453547
22105,3107,46,65.41568759
22106,3107,47,60.16722262
22107,3107,48,60.06537118
22108,3107,55,89.92173205
22109,3107,63,71.89136918
22110,3107,65,93.52501621
22111,3107,68,89.47074712
22112,3107,69,47.35563088
22113,3107,80,31.46419445
22114,3107,81,71.78820103
22115,3107,82,63.0288475
22116,3107,83,63.23915543
22117,3107,84,31.43244464
22118,3107,85,66.62732411
22119,3107,87,43.73851973
22120,3107,88,99.17685482
22121,3107,101,61.31853014
22122,3107,102,67.72462853
22123,3107,103,88.88406642
22124,3107,105,60.88928538
22125,3107,106,98.34032756
22126,3108,56,67.45108263
22127,3109,5,31.16108829
22128,3109,8,70.20268489
22129,3109,11,55.80045961
22130,3109,12,68.452834
22131,3109,16,81.93258289
22132,3109,17,81.69257027
22133,3109,18,14.19988966
22134,3109,23,77.66368274
22135,3109,24,34.1274676
22136,3109,26,35.87152679
22137,3109,31,27.06601388
22138,3109,35,57.57672202
22139,3109,36,68.77355618
22140,3109,39,77.16780428
22141,3109,45,36.4082076
22142,3109,46,89.14104928
22143,3109,49,67.25461172
22144,3109,55,84.03144293
22145,3109,63,91.69404789
22146,3109,68,82.52376246
22147,3109,81,91.55520671
22148,3109,90,45.59855838
22149,3109,96,18.85179005
22150,3109,97,59.37179962
22151,3109,101,99.84290868
22152,3109,102,93.30630596
22153,3109,105,99.44157799
22154,3110,1,28.7640189
22155,3110,4,34.53789929
22156,3110,6,31.71029505
22157,3110,9,92.15450066
22158,3110,19,59.73490001
22159,3110,21,41.5455241
22160,3110,40,56.53002422
22161,3110,41,55.27982178
22162,3110,42,56.39604903
22163,3110,56,39.27457073
22164,3110,67,72.66942396
22165,3110,87,98.04847828
22166,3110,88,71.4600186
22167,3110,100,73.00076719
22168,3110,103,40.13213438
22169,3110,106,55.22085803
22170,3112,37,54.42487718
22171,3112,44,95.05570333
22172,3112,51,74.19677781
22173,3112,64,63.87331678
22174,3112,86,92.60561857
22175,3112,91,69.13176629
22176,3112,107,48.49160412
22177,3113,5,72.06548257
22178,3113,8,29.60912052
22179,3113,9,99.40902508
22180,3113,10,71.09811489
22181,3113,11,51.12604656
22182,3113,12,34.90902394
22183,3113,16,41.34619772
22184,3113,17,37.17098134
22185,3113,18,95.98478559
22186,3113,23,37.17414575
22187,3113,24,88.31918195
22188,3113,26,49.08296634
22189,3113,31,77.3572396
22190,3113,35,80.92956669
22191,3113,36,42.7632225
22192,3113,39,31.87919453
22193,3113,45,87.7546027
22194,3113,46,9.234187956
22195,3113,47,27.72944892
22196,3113,48,27.44295099
22197,3113,49,44.13666824
22198,3113,55,40.54344675
22199,3113,63,27.09820904
22200,3113,65,71.39253508
22201,3113,68,39.75112778
22202,3113,69,64.72520141
22203,3113,72,99.48467572
22204,3113,74,98.10047296
22205,3113,80,42.71418028
22206,3113,81,26.73896367
22207,3113,82,30.55776401
22208,3113,83,31.86993433
22209,3113,84,42.74628912
22210,3113,85,60.61244992
22211,3113,87,89.03161842
22212,3113,90,60.10672915
22213,3113,96,86.53769204
22214,3113,101,27.83187531
22215,3113,102,25.011266
22216,3113,105,26.59970445
22217,3114,1,75.79692804
22218,3114,4,49.42632776
22219,3114,6,73.76087435
22220,3114,9,49.38905952
22221,3114,17,97.91110894
22222,3114,19,90.70642337
22223,3114,21,79.91095754
22224,3114,39,97.79737394
22225,3114,40,89.37544196
22226,3114,41,90.74199308
22227,3114,42,89.27948227
22228,3114,46,75.61143486
22229,3114,47,70.10866472
22230,3114,48,70.01813192
22231,3114,55,98.54612769
22232,3114,63,80.92162487
22233,3114,68,99.23407396
22234,3114,69,54.01721987
22235,3114,80,41.58642561
22236,3114,81,80.84013708
22237,3114,82,71.8087572
22238,3114,83,71.91439864
22239,3114,84,41.55438509
22240,3114,85,72.33469932
22241,3114,87,44.96917932
22242,3114,88,92.91187841
22243,3114,101,71.24652591
22244,3114,102,77.72006208
22245,3114,103,79.33197228
22246,3114,105,70.86390661
22247,3114,106,90.71115779
22248,3115,56,77.36507086
22249,3116,20,51.94751237
22250,3116,44,62.25879271
22251,3116,86,86.6721746
22252,3116,94,53.44297788
22253,3117,20,99.06142769
22254,3117,37,76.07435295
22255,3117,44,51.1799176
22256,3117,51,83.39892208
22257,3117,64,92.80386026
22258,3117,86,64.87022132
22259,3117,91,88.78511089
22260,3119,5,28.79209017
22261,3119,8,61.30108507
22262,3119,11,47.33013682
22263,3119,12,59.97558467
22264,3119,16,73.90320331
22265,3119,17,73.33096508
22266,3119,18,24.03908823
22267,3119,23,69.36798181
22268,3119,24,34.25134843
22269,3119,26,26.87019333
22270,3119,31,26.71757167
22271,3119,35,53.44660757
22272,3119,36,61.05978018
22273,3119,39,67.40166451
22274,3119,45,36.007081
22275,3119,46,79.12257359
22276,3119,47,91.03899094
22277,3119,48,90.9323907
22278,3119,49,59.68853609
22279,3119,55,74.60924614
22280,3119,63,81.64641382
22281,3119,68,74.34898965
22282,3119,81,81.50040309
22283,3119,82,90.88749809
22284,3119,83,91.6388211
22285,3119,90,38.21575538
22286,3119,96,21.50770249
22287,3119,97,66.78753792
22288,3119,101,90.33109887
22289,3119,102,83.87576972
22290,3119,105,89.87712564
22291,3120,1,34.94428732
22292,3120,4,44.19058558
22293,3120,6,38.2538861
22294,3120,19,63.80813357
22295,3120,21,44.61356927
22296,3120,40,60.6211177
22297,3120,41,59.03902546
22298,3120,42,60.49543906
22299,3120,56,33.13570914
22300,3120,67,72.0283046
22301,3120,88,75.99078781
22302,3120,100,72.33801952
22303,3120,103,43.30795221
22304,3120,106,58.9816416
22305,3121,56,87.27484015
22306,3122,5,81.96434596
22307,3122,8,37.06908767
22308,3122,9,91.40425872
22309,3122,10,71.70020808
22310,3122,11,58.35465982
22311,3122,12,42.40282802
22312,3122,16,46.11985948
22313,3122,17,41.88225886
22314,3122,23,42.7869048
22315,3122,24,97.32684013
22316,3122,25,99.63705977
22317,3122,26,59.2533262
22318,3122,31,87.36082976
22319,3122,35,88.0598991
22320,3122,36,49.95466518
22321,3122,39,35.64067026
22322,3122,45,96.62057317
22323,3122,46,8.209745174
22324,3122,47,24.65472018
22325,3122,48,24.3231229
22326,3122,49,51.53468583
22327,3122,55,42.59747535
22328,3122,63,25.67313269
22329,3122,65,71.98496325
22330,3122,68,44.3456345
22331,3122,69,58.37398803
22332,3122,72,98.92933207
22333,3122,74,97.25558792
22334,3122,80,33.27899946
22335,3122,81,25.32596869
22336,3122,82,25.73548665
22337,3122,83,27.07166044
22338,3122,84,33.31018338
22339,3122,85,54.88007026
22340,3122,87,81.10555696
22341,3122,90,68.25468889
22342,3122,96,96.23048949
22343,3122,101,25.18979805
22344,3122,102,24.96548899
22345,3122,105,23.7816177
22346,3123,1,66.89640047
22347,3123,4,39.24608556
22348,3123,6,65.07478971
22349,3123,9,50.76406598
22350,3123,19,84.06274996
22351,3123,21,70.62327422
22352,3123,40,82.48003258
22353,3123,41,83.6632144
22354,3123,42,82.37549626
22355,3123,46,85.80546665
22356,3123,47,80.11046413
22357,3123,48,80.0285377
22358,3123,63,90.20261379
22359,3123,69,61.64643588
22360,3123,80,51.73596107
22361,3123,81,90.13858269
22362,3123,82,80.92388084
22363,3123,83,80.94759673
22364,3123,84,51.70376253
22365,3123,85,78.95776185
22366,3123,87,48.35937896
22367,3123,88,87.3859955
22368,3123,101,81.23720683
22369,3123,102,87.7579671
22370,3123,103,69.9718921
22371,3123,105,80.89017611
22372,3123,106,83.62823851
22373,3125,37,55.27329619
22374,3125,51,75.91477325
22375,3125,64,62.16725979
22376,3125,86,98.98300052
22377,3125,91,69.12655746
22378,3125,107,41.1668473
22379,3126,20,50.02165224
22380,3126,94,38.74665125
22381,3127,1,42.690092
22382,3127,4,54.03857103
22383,3127,6,46.13861208
22384,3127,19,69.15458803
22385,3127,21,49.62026185
22386,3127,40,66.04433408
22387,3127,41,64.21076956
22388,3127,42,65.92829061
22389,3127,56,29.34752716
22390,3127,67,72.82273295
22391,3127,88,81.54942229
22392,3127,100,73.104788
22393,3127,103,48.45650611
22394,3127,106,64.15600844
22395,3128,37,68.10171851
22396,3128,44,54.67960004
22397,3128,51,77.27389114
22398,3128,64,84.58628836
22399,3128,86,64.72155766
22400,3128,91,81.48450469
22401,3128,107,90.86697638
22402,3129,5,29.93100113
22403,3129,8,52.96540309
22404,3129,11,39.73854571
22405,3129,12,52.2102246
22406,3129,16,66.55820993
22407,3129,17,65.58187188
22408,3129,18,34.01256778
22409,3129,23,61.73518391
22410,3129,24,37.23169776
22411,3129,26,19.21433855
22412,3129,31,30.04667292
22413,3129,35,51.04765186
22414,3129,36,54.25775798
22415,3129,39,57.86830729
22416,3129,45,38.37014115
22417,3129,46,69.25688311
22418,3129,47,81.74477471
22419,3129,48,81.62339008
22420,3129,49,53.09440818
22421,3129,55,65.49588928
22422,3129,63,71.73053982
22423,3129,68,66.82191909
22424,3129,81,71.57564737
22425,3129,82,80.90073826
22426,3129,83,81.67492496
22427,3129,90,32.43425797
22428,3129,96,27.82448151
22429,3129,97,74.80836256
22430,3129,101,81.08414409
22431,3129,102,74.74496914
22432,3129,105,80.56640623
22433,3130,20,56.46982146
22434,3130,44,54.79076254
22435,3130,86,79.04227159
22436,3130,94,59.98125259
22437,3131,56,97.23831852
22438,3133,20,53.72882267
22439,3133,94,41.44992883
22440,3134,1,58.43078703
22441,3134,4,29.07994795
22442,3134,6,56.90248959
22443,3134,9,54.07348406
22444,3134,19,78.2001968
22445,3134,21,61.61973502
22446,3134,40,76.33941267
22447,3134,41,77.29628308
22448,3134,42,76.22584456
22449,3134,46,95.99900563
22450,3134,47,90.15732299
22451,3134,48,90.08208177
22452,3134,56,96.07052393
22453,3134,63,99.65766648
22454,3134,69,69.93975042
22455,3134,80,61.90161523
22456,3134,81,99.60796036
22457,3134,82,90.26542007
22458,3134,83,90.2236769
22459,3134,84,61.86932048
22460,3134,85,86.27176036
22461,3134,87,53.51737014
22462,3134,88,82.76503576
22463,3134,101,91.2749016
22464,3134,102,97.82988054
22465,3134,103,60.87745625
22466,3134,105,90.95559689
22467,3134,106,77.25675904
22468,3135,5,91.84517537
22469,3135,8,45.53512516
22470,3135,9,83.95354247
22471,3135,10,73.71347549
22472,3135,11,66.29056082
22473,3135,12,50.78020512
22474,3135,16,52.41748369
22475,3135,17,48.26899644
22476,3135,23,49.82098286
22477,3135,26,69.34596357
22478,3135,31,97.32005377
22479,3135,35,95.67152837
22480,3135,36,57.99050616
22481,3135,39,41.55705827
22482,3135,46,15.98924377
22483,3135,47,25.58560553
22484,3135,48,25.25754776
22485,3135,49,59.69835146
22486,3135,55,46.78230895
22487,3135,63,28.10220218
22488,3135,65,73.98358597
22489,3135,68,50.55874188
22490,3135,69,53.28831703
22491,3135,72,99.40388661
22492,3135,74,97.48463026
22493,3135,80,24.55659252
22494,3135,81,27.81471895
22495,3135,82,24.46347929
22496,3135,83,25.64636403
22497,3135,84,24.58538743
22498,3135,85,50.59929883
22499,3135,87,73.81554508
22500,3135,90,76.81206482
22501,3135,101,26.4972101
22502,3135,102,28.76466563
22503,3135,105,25.12432712
22504,3136,1,51.30202002
22505,3136,4,63.98956906
22506,3136,6,54.79347953
22507,3136,19,75.51230437
22508,3136,21,56.03989179
22509,3136,40,72.50924005
22510,3136,41,70.49279623
22511,3136,42,72.40289429
22512,3136,56,28.8597903
22513,3136,67,75.01702683
22514,3136,88,87.94941492
22515,3136,100,75.26731804
22516,3136,103,55.01838257
22517,3136,106,70.44108458
22518,3137,18,99.90094251
22519,3137,37,57.95788698
22520,3137,51,78.95360786
22521,3137,64,62.11486047
22522,3137,91,70.62737287
22523,3137,97,95.16030288
22524,3137,107,35.24356534
22525,3140,20,44.2175521
22526,3140,44,93.66312758
22527,3140,94,34.72373676
22528,3141,5,34.21501455
22529,3141,8,45.30054663
22530,3141,10,96.12711261
22531,3141,11,33.48396401
22532,3141,12,45.32821609
22533,3141,16,59.97168874
22534,3141,17,58.50239616
22535,3141,18,44.14472175
22536,3141,23,54.85632291
22537,3141,24,42.54053432
22538,3141,26,14.86839135
22539,3141,31,36.06622011
22540,3141,35,50.61714305
22541,3141,36,48.57985382
22542,3141,39,48.50651964
22543,3141,45,43.10693455
22544,3141,46,59.39679183
22545,3141,47,72.59538464
22546,3141,48,72.45571562
22547,3141,49,47.70892134
22548,3141,55,56.6636618
22549,3141,63,61.80563402
22550,3141,65,96.40193324
22551,3141,68,60.00521663
22552,3141,80,94.34819938
22553,3141,81,61.63902803
22554,3141,82,70.87450035
22555,3141,83,71.67787176
22556,3141,84,94.38080569
22557,3141,85,96.20665915
22558,3141,90,29.13162847
22559,3141,96,36.01099859
22560,3141,97,83.35821854
22561,3141,101,71.99654293
22562,3141,102,65.82985602
22563,3141,105,71.39986464
22564,3142,37,60.78835112
22565,3142,44,59.72126071
22566,3142,51,72.06839968
22567,3142,64,76.83782843
22568,3142,86,66.15134561
22569,3142,91,74.85642648
22570,3142,107,81.01596973
22571,3143,20,62.34416896
22572,3143,44,48.3335425
22573,3143,86,72.05570294
22574,3143,94,67.4297866
22575,3144,1,50.67561375
22576,3144,4,19.03996143
22577,3144,6,49.55110716
22578,3144,9,58.93223086
22579,3144,19,73.33388908
22580,3144,21,53.12516159
22581,3144,40,71.17959296
22582,3144,41,71.86392318
22583,3144,42,71.05712839
22584,3144,56,86.90295376
22585,3144,69,78.60172704
22586,3144,80,71.98459405
22587,3144,82,99.68820626
22588,3144,83,99.59383887
22589,3144,84,71.95223496
22590,3144,85,94.0506968
22591,3144,87,59.91731767
22592,3144,88,79.22227043
22593,3144,103,52.26858882
22594,3144,106,71.81963372
22595,3145,8,54.63581055
22596,3145,9,77.04404828
22597,3145,10,77.02811979
22598,3145,11,74.83873844
22599,3145,12,59.76688108
22600,3145,16,59.82577296
22601,3145,17,55.82496732
22602,3145,23,57.83594017
22603,3145,26,79.52835755
22604,3145,36,66.66027782
22605,3145,39,48.95121308
22606,3145,46,25.5462007
22607,3145,47,30.13617156
22608,3145,48,29.85098167
22609,3145,49,68.45115185
22610,3145,55,52.67662327
22611,3145,63,33.61443187
22612,3145,65,77.27990987
22613,3145,68,57.93623366
22614,3145,69,49.72410976
22615,3145,74,98.75021975
22616,3145,80,17.35525743
22617,3145,81,33.39885725
22618,3145,82,27.24915199
22619,3145,83,28.11515741
22620,3145,84,17.37679125
22621,3145,85,48.10828936
22622,3145,87,67.19516976
22623,3145,90,85.79513562
22624,3145,101,31.25095803
22625,3145,102,35.20853376
22626,3145,105,30.06468732
22627,3146,1,60.39890485
22628,3146,4,74.00297498
22629,3146,6,63.89447572
22630,3146,19,82.63100655
22631,3146,21,63.45681144
22632,3146,40,79.74595114
22633,3146,41,77.59874028
22634,3146,42,79.64868161
22635,3146,56,31.80250498
22636,3146,67,78.47219727
22637,3146,88,95.00353413
22638,3146,100,78.68895087
22639,3146,103,62.56182617
22640,3146,106,77.55010882
22641,3149,18,89.87316977
22642,3149,37,62.17516031
22643,3149,51,83.09571227
22644,3149,64,63.69417483
22645,3149,91,73.49179041
22646,3149,97,87.79821658
22647,3149,107,31.61629677
22648,3150,5,40.61786013
22649,3150,8,38.89147241
22650,3150,10,91.06742136
22651,3150,11,29.53951833
22652,3150,12,39.95433738
22653,3150,16,54.57049927
22654,3150,17,52.52727695
22655,3150,18,54.21725538
22656,3150,23,49.20885306
22657,3150,24,49.34149324
22658,3150,26,16.75399295
22659,3150,31,43.61104656
22660,3150,35,52.18664247
22661,3150,36,44.59210968
22662,3150,39,39.64087233
22663,3150,45,49.45521647
22664,3150,46,49.77186095
22665,3150,47,63.85531021
22666,3150,48,63.69307543
22667,3150,49,44.10508296
22668,3150,55,48.44275455
22669,3150,63,52.07740256
22670,3150,65,91.35185121
22671,3150,68,54.32365754
22672,3150,80,84.60246495
22673,3150,81,51.89522431
22674,3150,82,60.99751702
22675,3150,83,61.83807448
22676,3150,84,84.6349153
22677,3150,85,86.98100068
22678,3150,90,29.19646143
22679,3150,96,44.94748658
22680,3150,97,92.17374875
22681,3150,101,63.33817404
22682,3150,102,57.4320542
22683,3150,105,62.64402442
22684,3152,1,43.82892802
22685,3152,4,9.068279854
22686,3152,6,43.27052964
22687,3152,9,65.05948128
22688,3152,19,69.56942908
22689,3152,21,45.24093001
22690,3152,40,67.11685782
22691,3152,41,67.47617571
22692,3152,42,66.9862893
22693,3152,56,77.88894669
22694,3152,67,96.16314953
22695,3152,69,87.64705486
22696,3152,80,82.15837103
22697,3152,84,82.12596474
22698,3152,87,67.29281201
22699,3152,88,76.83072083
22700,3152,100,96.5192468
22701,3152,103,44.23905632
22702,3152,106,67.42710424
22703,3153,1,69.79486357
22704,3153,4,84.05471894
22705,3153,6,73.27916709
22706,3153,19,90.33756884
22707,3153,21,71.55475931
22708,3153,40,87.56974252
22709,3153,41,85.32948647
22710,3153,42,87.48063666
22711,3153,56,37.38024008
22712,3153,67,83.03982904
22713,3153,100,83.22337671
22714,3153,103,70.76697577
22715,3153,106,85.28375503
22716,3154,20,40.21770972
22717,3154,44,84.15504195
22718,3154,94,33.42410338
22719,3156,37,54.38882518
22720,3156,44,65.94348208
22721,3156,51,67.98147992
22722,3156,64,69.70418482
22723,3156,86,69.05040049
22724,3156,91,69.08285163
22725,3156,107,71.25047968
22726,3157,4,90.42668815
22727,3157,8,64.07309495
22728,3157,9,70.94532778
22729,3157,10,81.5040658
22730,3157,11,83.75164646
22731,3157,12,69.09610828
22732,3157,16,67.96855686
22733,3157,17,64.12445626
22734,3157,23,66.45899249
22735,3157,26,89.71508644
22736,3157,36,75.71777032
22737,3157,39,57.20857764
22738,3157,46,35.46712466
22739,3157,47,37.02114208
22740,3157,48,36.78342991
22741,3157,49,77.56363411
22742,3157,55,59.73452982
22743,3157,63,40.95945086
22744,3157,65,81.73574536
22745,3157,68,66.07628768
22746,3157,69,48.11250008
22747,3157,80,14.42304458
22748,3157,81,40.80278944
22749,3157,82,33.07839676
22750,3157,83,33.62690685
22751,3157,84,14.42585174
22752,3157,85,47.70337301
22753,3157,87,61.57392719
22754,3157,90,95.01885016
22755,3157,101,38.20949788
22756,3157,102,43.13539497
22757,3157,105,37.21998429
22758,3158,20,69.21845693
22759,3158,37,98.60230061
22760,3158,44,43.32667207
22761,3158,86,65.90468686
22762,3158,94,75.51272103
22763,3160,18,79.87963416
22764,3160,24,97.57416179
22765,3160,37,67.66071912
22766,3160,45,99.69849454
22767,3160,51,88.21337354
22768,3160,64,66.79302753
22769,3160,91,77.58503436
22770,3160,96,91.70355241
22771,3160,97,81.04376987
22772,3160,107,31.03185943
22773,3162,5,48.36690937
22774,3162,8,34.27523756
22775,3162,10,86.84771758
22776,3162,11,28.82404236
22777,3162,12,36.61160804
22778,3162,16,50.59429286
22779,3162,17,47.91650511
22780,3162,18,64.39201595
22781,3162,23,45.10869018
22782,3162,24,57.21656645
22783,3162,25,98.7206452
22784,3162,26,23.40641941
22785,3162,31,52.10169463
